
[34m[1mwandb[39m[22m: [33mWARNING[39m When using several event log directories, please call `wandb.tensorboard.patch(root_logdir="...")` before `wandb.init`
Collecting experience...
Ep:  384 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.6604
Ep:  387 | Ep_r:  117.0 | Steps:  116 | Ep_Loss: 0.8382
Ep:  390 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 0.1317
Ep:  393 | Ep_r:  119.0 | Steps:  118 | Ep_Loss: 1.2757
Ep:  396 | Ep_r:  75.0 | Steps:  74 | Ep_Loss: 0.6979
Ep:  399 | Ep_r:  79.0 | Steps:  78 | Ep_Loss: 0.9754
Ep:  402 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.7003
Ep:  405 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.5639
Ep:  408 | Ep_r:  143.0 | Steps:  142 | Ep_Loss: 1.5017
Ep:  411 | Ep_r:  130.0 | Steps:  129 | Ep_Loss: 1.3860
Ep:  414 | Ep_r:  156.0 | Steps:  155 | Ep_Loss: 1.4251
Ep:  417 | Ep_r:  97.0 | Steps:  96 | Ep_Loss: 0.6503
Ep:  420 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.5779
Ep:  423 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.9249
Ep:  426 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.2499
Ep:  429 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.8877
Ep:  432 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.7338
Ep:  435 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.8083
Ep:  438 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.4060

Ep:  441 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.0949
Ep:  444 | Ep_r:  90.0 | Steps:  89 | Ep_Loss: 0.8652
Ep:  447 | Ep_r:  69.0 | Steps:  68 | Ep_Loss: 0.5164
Ep:  450 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 0.1296
Ep:  453 | Ep_r:  38.0 | Steps:  37 | Ep_Loss: 0.3496
Ep:  456 | Ep_r:  38.0 | Steps:  37 | Ep_Loss: 0.4440
Ep:  459 | Ep_r:  120.0 | Steps:  119 | Ep_Loss: 1.1502
Ep:  462 | Ep_r:  56.0 | Steps:  55 | Ep_Loss: 0.4603
Ep:  465 | Ep_r:  99.0 | Steps:  98 | Ep_Loss: 0.7845
Ep:  468 | Ep_r:  92.0 | Steps:  91 | Ep_Loss: 0.6556
Ep:  471 | Ep_r:  114.0 | Steps:  113 | Ep_Loss: 0.7501
Ep:  474 | Ep_r:  109.0 | Steps:  108 | Ep_Loss: 0.7849
Ep:  477 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.4531
Ep:  480 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.7925
Ep:  483 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.9221
Ep:  486 | Ep_r:  18.0 | Steps:  17 | Ep_Loss: 0.1388
Ep:  489 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.4255
Ep:  492 | Ep_r:  108.0 | Steps:  107 | Ep_Loss: 1.2020
Ep:  495 | Ep_r:  125.0 | Steps:  124 | Ep_Loss: 1.2064
Ep:  498 | Ep_r:  119.0 | Steps:  118 | Ep_Loss: 1.2208
