
[34m[1mwandb[39m[22m: [33mWARNING[39m When using several event log directories, please call `wandb.tensorboard.patch(root_logdir="...")` before `wandb.init`
Collecting experience...
Ep:  435 | Ep_r:  156.0 | Steps:  155 | Ep_Loss: 1.7295
Ep:  438 | Ep_r:  145.0 | Steps:  144 | Ep_Loss: 1.3011
Ep:  441 | Ep_r:  156.0 | Steps:  155 | Ep_Loss: 1.5200
Ep:  444 | Ep_r:  130.0 | Steps:  129 | Ep_Loss: 1.4496
Ep:  447 | Ep_r:  118.0 | Steps:  117 | Ep_Loss: 1.2389
Ep:  450 | Ep_r:  145.0 | Steps:  144 | Ep_Loss: 1.5592
Ep:  453 | Ep_r:  128.0 | Steps:  127 | Ep_Loss: 1.4273
Ep:  456 | Ep_r:  115.0 | Steps:  114 | Ep_Loss: 0.9620
Ep:  459 | Ep_r:  131.0 | Steps:  130 | Ep_Loss: 1.5914
Ep:  462 | Ep_r:  116.0 | Steps:  115 | Ep_Loss: 1.3717
Ep:  465 | Ep_r:  113.0 | Steps:  112 | Ep_Loss: 1.1352
Ep:  468 | Ep_r:  118.0 | Steps:  117 | Ep_Loss: 1.2454
Ep:  471 | Ep_r:  115.0 | Steps:  114 | Ep_Loss: 1.0415
Ep:  474 | Ep_r:  119.0 | Steps:  118 | Ep_Loss: 1.4340
Ep:  477 | Ep_r:  115.0 | Steps:  114 | Ep_Loss: 1.0980
Ep:  480 | Ep_r:  118.0 | Steps:  117 | Ep_Loss: 1.4356
Ep:  483 | Ep_r:  115.0 | Steps:  114 | Ep_Loss: 1.2887
Ep:  486 | Ep_r:  117.0 | Steps:  116 | Ep_Loss: 1.5772
Ep:  489 | Ep_r:  126.0 | Steps:  125 | Ep_Loss: 1.0887
Ep:  492 | Ep_r:  114.0 | Steps:  113 | Ep_Loss: 1.0517
Ep:  495 | Ep_r:  118.0 | Steps:  117 | Ep_Loss: 1.4238
Ep:  498 | Ep_r:  118.0 | Steps:  117 | Ep_Loss: 1.3380
